"scenario","region","subRegion","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","building","municipal water treatment",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.728575000000006,0.00262287
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.00361978888888892,1.303124e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.0747682641388895,0.0002691657509
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.229659409694446,0.0008267738749
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.32325025177778,0.0011637009064
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.299898959972225,0.0010796362559
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 central production",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.254015970000002,0.000914457492
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.0158996111111112,5.72386e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.202958280555557,0.00073064981
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.763005280555562,0.00274681901
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,1.38278063611112,0.00497801029
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,1.83458833333335,0.006604518
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 industrial",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,2.42508722222224,0.008730314
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.0212041666666668,7.6335e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.136125000000001,0.00049005
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.419850000000003,0.00151146
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.658252777777783,0.00236971
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.737897222222228,0.00265643
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 liquid truck",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.743841666666673,0.00267783
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.000647586111111116,2.33131e-06
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.0283894444444447,0.000102202
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.0959258333333341,0.000345333
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.160355555555557,0.00057728
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.18001388888889,0.00064805
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","H2 pipeline",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.171105555555557,0.00061598
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,0.279075000000002,0.00100467
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,0.465111111111115,0.0016744
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,0.516731111111115,0.001860232
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.601098777777783,0.0021639556
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.742865611111117,0.0026743162
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.872607805555562,0.0031413881
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.949955200000008,0.00341983872
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,1.04403730555556,0.0037585343
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","agricultural energy use",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,1.17953080555557,0.0042463109
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,3.5206666666667,0.0126744
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,9.61055555555563,0.034598
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,10.9188833333334,0.03930798
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,12.349863888889,0.04445951
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,13.7177527777779,0.04938391
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,14.8831916666668,0.05357949
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,15.8307419444446,0.056990671
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","aluminum",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,16.5778227777779,0.059680162
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",1975,"Year","Vint_1975","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1975,0.197591111111113,0.000711328
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",1990,"Year","Vint_1990","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1990,0.802400000000006,0.00288864
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2005,"Year","Vint_2005","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2005,2.33305555555557,0.008399
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,2.41661666666669,0.00869982
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,2.41661666666669,0.00869982
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,2.44895250000002,0.008816229
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,2.65218416666669,0.009547863
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,2.89751472222225,0.010431053
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,3.19805333333336,0.011512992
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,3.46398361111114,0.012470341
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,3.61869483333336,0.0130273014
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","cement",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,3.71909569444447,0.0133887445
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",1990,"Year","Vint_1990","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1990,0.0289166666666669,0.0001041
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2005,"Year","Vint_2005","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2005,0.0175264444444446,6.30952e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,0.0137297222222223,4.9427e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,0.00993300000000008,3.57588e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,0.0120480277777779,4.33729e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.0125987500000001,4.53555e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.0128502222222223,4.62608e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.0135284444444446,4.87024e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.014178388888889,5.10422e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.0144886944444446,5.21593e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","desalinated water",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.0142531944444446,5.13115e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",1975,"Year","Vint_1975","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1975,0.0800222222222229,0.00028808
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",1990,"Year","Vint_1990","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1990,0.278972222222224,0.0010043
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2005,"Year","Vint_2005","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2005,0.967919444444452,0.00348451
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,1.32330555555557,0.0047639
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,1.51801944444446,0.00546487
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,1.72103333333335,0.00619572
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,1.76453333333335,0.00635232
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,1.7888638888889,0.00643991
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,1.78087222222224,0.00641114
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,1.73721111111113,0.00625396
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,1.66576944444446,0.00599677
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial wastewater treatment",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,1.57408055555557,0.00566669
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",1975,"Year","Vint_1975","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1975,0.0186702777777779,6.7213e-05
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",1990,"Year","Vint_1990","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1990,0.0622441666666672,0.000224079
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2005,"Year","Vint_2005","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2005,0.202937500000002,0.000730575
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,0.272945833333335,0.000982605
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,0.313136111111114,0.00112729
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,0.328416666666669,0.0011823
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.316247222222225,0.00113849
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.304769444444447,0.00109717
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.291011111111113,0.00104764
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.27406527777778,0.000986635
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.255368333333335,0.000919326
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water abstraction",2050,"Year","Vint_2050","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2050,0.235623611111113,0.000848245
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",1975,"Year","Vint_1975","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1975,0.0420080555555559,0.000151229
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",1990,"Year","Vint_1990","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",1990,0.140071944444446,0.000504259
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2005,"Year","Vint_2005","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2005,0.456608333333337,0.00164379
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2010,"Year","Vint_2010","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2010,0.614127777777783,0.00221086
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2015,"Year","Vint_2015","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2015,0.704555555555561,0.0025364
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2020,"Year","Vint_2020","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2020,0.738938888888895,0.00266018
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2025,"Year","Vint_2025","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2025,0.711555555555561,0.0025616
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2030,"Year","Vint_2030","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2030,0.685730555555561,0.00246863
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2035,"Year","Vint_2035","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2035,0.654772222222227,0.00235718
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2040,"Year","Vint_2040","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2040,0.616647222222227,0.00221993
"High","Malaysia","Malaysia","elecConsumByDemandSectorTWh","Sources","industry","industrial water treatment",2045,"Year","Vint_2045","Electricity Consumption by Sector (TWh)","sum","Aggregated Sector","pal_all","Sector","classPalette2","High","elec consumption by demand sector","EJ",2045,0.574577777777782,0.00206848
